ticker_quarter_year|embedding|date_created
ADDT.B-SE_1Q2024|[-0.02390849, -0.0291835, 0.032578066, 0.0017339151, -0.0027153476, 0.04671802, -0.041858174, 0.034800407, -0.0015064913, 0.013517211, 0.01122771, -0.04471547, -0.004466052, 0.0020284974, 0.036412217, 0.040783636, 0.034238715, -0.050991755, -0.037535597, 0.0051345862, 0.0038433082, 0.013016573, 0.02718095, 0.0056016445, 0.010293594, 0.018889906, -0.029818455, -0.0067952373, -0.01460396, -0.03738907, 0.057536673, -0.029842876, -0.004579001, 0.012204564, 0.015641866, -0.0005502433, 0.052457035, 0.045887694, 0.007869776, -0.023774173, -0.051333655, -0.04840309, -0.017571153, 0.019854547, -0.04434915, -0.010727073, -0.020843612, -0.010507281, -0.019561492, 0.019060854, 0.019573703, -0.0088710515, -0.010488965, 0.023676487, -0.036656428, -0.015849449, 0.030502252, 0.024616709, 0.0004067679, 0.017998526, 0.013907952, 0.0035929894, 0.06833091, -0.0008104832, 0.0021063404, 0.0071737682, -0.017229253, 0.061395243, 0.017644417, 0.017668838, 0.024238179, 0.0037181487, 0.002113972, -0.026668102, 0.008358203, -0.0015660183, -0.025471456, -0.027596112, -0.005934385, 0.00337625, -0.047963507, 0.03746233, -0.016459983, -0.0061328085, 0.007424087, -0.050454486, -0.057732042, -0.009634218, -0.0196836, -0.0011050656, -0.0032907752, 0.037291385, 0.018181687, 0.05655982, 0.0013408841, 0.030917414, -0.017217044, -0.0057909098, -0.02793801, 0.0032724594, 0.035337675, -0.00079750933, 0.024946397, -0.023139218, 0.019353911, 0.02428702, -0.010824759, -0.025666827, 0.004267629, -0.025984304, -0.100029804, -0.021844886, 0.018889906, 0.038829926, -0.010891917, -0.05494801, -0.004917847, -2.1404445e-05, 0.0070943986, 0.009799062, -0.027034422, 0.054801483, 0.029818455, 0.0013011994, -0.0038585714, 0.04798793, -0.008693997, -0.05748783, -0.025959883, -0.05533875, 0.06447233, 0.0445201, -0.0039440463, -0.0072897696, 0.0035990947, -0.05895311, -0.0587089, 0.020391818, -0.03008709, -0.035337675, 0.025324928, -0.03248038, 0.037486754, -0.0032724594, -0.05421537, 0.0011523819, 0.02081919, -0.035899367, -0.029500976, 0.04066153, -0.034556195, 0.0019781284, -0.013419526, -0.034238715, 0.096464284, 0.056657504, 0.027791483, 0.03560631, 0.0035471993, -0.060027648, 0.005323852, 0.0107698105, -0.019012012, 0.044031672, -0.028377594, 0.02574009, 0.0017629154, -0.032358274, -0.06540035, -0.020892454, 0.0016072294, -0.04029521, -0.008352098, -0.04105227, 0.028011275, 0.0020773401, -0.019940022, -0.026252938, 0.0031137206, -0.040246364, -0.017107148, 0.016472192, 0.022015836, -0.035874944, -0.011600136, -0.046595912, -0.045008525, 0.016130295, 0.0008257465, 0.03397008, -0.0123083545, 0.010959076, 0.05709709, 0.033335127, -0.027840326, 0.03230943, -0.0008570363, 0.002471134, 0.029452134, 0.011520767, 0.028060118, -0.012399934, 0.0032724594, 0.03633895, -0.01932949, -0.0026665048, -0.028792758, 0.037169278, -0.034775987, -0.055582967, 0.023297956, -0.048061192, -0.03118605, 0.027474005, -0.032065216, 0.018071791, -0.06891701, 0.040759213, 0.033286285, 0.016166925, -0.019317279, -0.041320905, -0.016154716, 0.0310151, -0.020342974, 0.04544811, 0.0048506884, -0.007320296, 0.03995331, -0.074045494, 0.0067402893, -0.013077627, -0.02190594, -0.027962433, 0.006441128, 0.025300507, 0.07643879, 0.0004514132, 0.015763974, 0.010226435, 0.02793801, 0.019060854, 0.028988129, 0.0074973507, 0.026985578, 0.0021246565, -0.033701446, -0.042737342, -0.020001076, 0.017839788, 0.040344052, 0.03228501, 0.028768336, 0.032358274, 0.02372533, -0.04561906, -0.01677746, 0.0078026177, -0.04544811, -0.019451596, -0.00849252, -0.008321571, -0.00013384038, -0.027425162, -0.04999048, 0.040026575, 0.10354648, -0.011722242, 0.004572896, -0.018572427, 0.044764314, -0.016826302, 0.015519761, -0.055534124, -0.0013065416, -0.03397008, -0.013102048, 0.023114797, -0.017839788, 0.03885435, 0.006068703, 0.007912514, 0.0049117417, -0.0029900875, -0.017021673, 0.0023871858, 0.060027648, 0.018999802, 0.013859109, -0.011716137, 0.015251126, -0.050356798, 0.010086013, -0.06823322, -0.00684408, -0.009444953, -0.017107148, -0.009499901, 0.0011661189, -0.011710032, 0.011703926, 0.0052047977, 0.0053604837, -0.05421537, -0.022357736, 0.0064899707, 0.005589434, 0.011771085, 0.027254213, -0.061737143, 0.02681463, 0.02661926, 0.048989203, -0.031698897, -0.02317585, -0.0031686686, 0.021979205, -0.052066293, -0.009970011, -0.025178399, 0.02664368, -0.00638618, 0.05294546, -0.029671926, 0.019952234, -0.04293271, -0.011172762, -0.010965181, 0.040075418, -0.038829926, -0.020220868, 0.023871858, 0.034409665, -0.043176927, -0.031063942, 0.03335955, 0.013773635, -0.034971356, 0.0026771892, 0.010061591, 0.0049025835, -0.017839788, -0.0021719728, -0.024311442, 0.019842338, -0.015739553, -0.053385045, 0.019659176, 0.013883531, 0.07731796, -0.02935445, -0.018718956, 0.05988112, -0.0117771905, -0.013895742, -0.010647704, 0.008620732, 0.0019231804, -0.05177324, 0.0066181826, -0.04764603, 0.0015194651, -0.00059908594, -0.0011241448, 0.017717682, -0.0310151, -0.048769414, 0.0014706225, -0.031894267, -0.027596112, 0.033115335, 0.050942913, -0.006813553, -0.01714378, -0.041467432, -0.027327478, 0.061004505, -0.0009249582, 0.061981358, 0.020672662, 0.05782973, 0.009420531, 0.009023684, -0.034214295, 0.051235966, -0.026716944, -0.023993965, 0.0036387795, -0.07961357, -0.015495339, 0.030013824, -0.026912315, -0.018938748, 0.008394835, -0.04527716, -0.003032825, 0.013236365, -0.00647776, 0.04723087, 0.018328214, -0.036973905, -0.032382693, -0.022321103, -0.009768535, 0.0020132342, -0.0045851064, 0.011600136, 0.041516274, -0.0030587725, -0.0067586056, 0.008816103, -0.04981953, 0.03756002, 0.06520497, -0.008608522, -0.031234892, -0.0046034222, 0.042395443, 0.011093393, -0.0022147102, 0.0013943057, -0.046498228, 0.010372964, -0.025422614, -0.01113613, -0.035801683, 0.008596311, 0.026497152, -0.033139758, -0.04925784, -0.00065212604, -0.00333046, 0.002753506, -0.016118083, 0.0011081182, 0.027913589, -0.019195171, 0.0012546462, -0.017436836, 0.027889168, -0.03924509, 0.0029671926, -0.0057939626, -0.023261325, -0.0006368627, -0.021539621, -0.012418251, 0.008443678, -0.018670114, -0.003348776, -0.03309091, 0.037950758, -0.05148018, 0.032724593, -0.032431535, -0.0024833449, 0.017717682, -0.017815366, -0.004963637, -0.008242202, -0.0027657165, 0.010305805, -0.009103054, -0.0024390812, -0.044373572, -0.014201008, -0.008419257, 0.009786852, 0.016301243, 0.0023993964, -0.00073264015, 0.02299269, -0.0075767203, 0.018706745, 0.023053743, 0.01913412, 0.0057359617, -0.028914865, 0.04029521, -0.011862665, -0.0015797553, 0.012979941, -0.060076494, 0.015654078, -0.02081919, 0.04620517, -0.0035929894, -0.011685611, -0.03248038, 0.00956706, 0.00977464, -0.0019750758, 0.06618182, -0.012106879, -0.010501175, 0.00088222086, -0.0004166891, -0.01550755, -0.016814092, -0.0230049, -0.009145792, 0.026594838, -0.0068868175, 0.049843952, 0.024384707, 0.025300507, 0.02647273, -0.0038219395, 0.004725529, 0.0070394506, -0.014481854, 0.0003537278, -0.017168202, 0.001798021, 0.014188797, -0.012747939, 0.00424626, 0.026912315, -0.013346261, -0.022015836, 0.004579001, -0.009811273, -0.0006464023, 0.046986654, 0.02388407, -0.018902116, -0.035484206, -0.04713318, -0.048647307, -0.01069044, 0.029476555, -0.022675212, -0.0074668243, 0.023847437, -0.020721506, 0.023871858, 0.02664368, 0.010397385, -0.03228501, -0.016691985, 0.023468906, 0.008761155, -0.010531702, -0.0034525667, 0.00811399, 0.005027743, -0.01917075, -0.03741349, -0.0046461597, 0.03961141, 0.06740289, 0.016508825, 0.0012866992, -0.006868501, 0.02061161, -0.0057298564, 0.0015270968, -0.023896279, 0.0021872362, -0.022821741, 0.011746664, -0.058367, -0.013602685, -0.017058305, -0.010739284, 0.032749016, -0.006138914, -0.03756002, -0.0061541772, 0.05441074, -0.008498626, -0.047792558, -0.016264612, 0.0072104, 0.040930163, 0.039562568, -0.0070516616, 0.0007997988, 0.036436636, -0.036778536, -0.024775447, 0.00684408, -0.01862127, -0.0029992457, -0.02610641, 0.034092188, 0.01249762, 0.007430192, 0.04212681, 0.022711845, 0.016936198, 0.0005387958, -0.015934924, 0.027889168, -0.0029900875, -0.0038036234, 0.0029107183, 0.0321629, -0.011435292, 0.019988865, 0.015104597, -0.017461257, -0.030184774, 0.009799062, -0.037340228, -0.003312144, 0.050259113, -0.017546732, 0.014066691, 0.0043927883, 0.0047926875, 0.01315089, 0.018572427, 0.018132843, -0.01514123, 0.0020697084, -0.016191347, -0.04014868, -0.009622008, 0.04276176, -0.0010028012, -0.03394566, -0.016325664, -0.0067952373, 0.006102282, 0.07101725, 0.001404227, -0.016276821, 0.057194773, 0.04088132, 0.028060118, 0.047792558, 0.0047713188, -0.007320296, -0.03631453, -0.02169836, 0.01249762, -0.027840326, 0.057243615, -0.027254213, -0.005577223, 0.036802955, 0.028304331, -0.015825028, 0.0063983905, 0.0153366, -0.00026634522, -0.021075616, -0.0060015437, 0.0193417, 0.003211406, -0.034507353, 0.059929963, 0.029330028, 0.039318353, 0.0066731307, -0.0019216541, 0.0071737682, 0.0010012749, 0.013211944, -0.018743377, -0.009432742, -0.019805705, -0.021161089, -0.02571567, 0.005671856, 0.002164341, 0.0010287489, 0.00956706, 0.020721506, -0.034092188, 0.034531772, 0.035874944, 0.0063495478, 0.030722044, -0.018804431, 0.01969581, -0.038292658, 0.02226005, 0.042639658, -0.021820465, -0.010336331, -0.036094736, -0.036900643, 0.0094022155, -0.018755589, 0.028426439, -0.006764711, 0.006117545, -0.009817378, 0.007430192, -0.033481654, 0.056266762, -0.022687424, -0.005009427, -0.024055019, 0.025080714, -0.017778734, -0.041907016, -0.03575284, 0.042468708, 0.0042340495, -0.024702184, -0.0481833, -0.060613763, 0.023261325, 0.037682123, 0.008889367, 0.028157802, -0.004139417, 0.0035105674, -0.0068562906, -0.024836501, 0.0365099, 0.021185512, 0.022650791, -0.045521375, -0.0071798735, -0.0081994645, -0.04491084, -0.0006025202, -0.0027138211, 0.011429186, -0.04251755, -0.033823553, 0.045472533, -0.013211944, 0.032895543, 0.033481654, -0.0057023824, -0.012747939, 0.011087287, -0.005247535, -0.008205569, -0.003302986, 0.025031872, -0.022577528, 0.0029076657, 0.0149336485, 0.011471923, 0.0130898375, -0.030062668, -0.02901255, -0.024958607, 0.029403292, 0.0011844349, 0.010153172, 0.048964784, -0.023896279, 0.008736733, -0.028035697, 0.008657364, 0.0076377736, -0.026545994, 0.0054123793, 0.026130833, 0.0047011077, 0.003302986, -0.03890319, 0.024946397, 0.0009570112, 0.010507281, -0.0039409935, 0.028157802, -0.050454486, -0.008052937, -0.019476017, -0.0019414964, 0.0143475365, 0.023664277, -0.039806783, 0.010873601, -0.034409665, 0.023139218, 0.0036479374, -0.007375244, 0.0074729295, 0.05143134, 0.010244751, -0.010751494, -0.007008924, -0.018926537, 0.0062518627, 0.026081989, -0.013822477, 0.0050918492, 0.03482483, 0.019402754, -0.05016143, -0.014176587, 0.0046950025, -0.0019460754, -0.025007451, 0.014665014, 0.014384168, -0.028866021, 0.0133706825, -0.076389946, 0.0023505539, 0.03594821, -0.012845624, 0.002634452, -0.026692523, -0.00588249, 0.010501175, 0.045936536, -0.03484925, 0.019012012, -0.028353173, -0.024567867, -0.03487367, -0.021637306, 0.0076194573, 0.014323115, -0.003275512, 0.032407116, 0.017424624, -0.013993427, 0.006145019, -0.01698504, 0.04019752, -0.014994701, -0.017192623, -0.0029458238, -0.008193359, 0.045057368, -0.0010005117, 0.0038372027, 0.03919625, -0.006770816, -0.009970011, 0.0045637377, -0.014445222, 0.020880245, -0.015104597, 0.007991883, 0.027449584, 0.027107686, 0.012992152, 0.03211406, 0.0026146094, 0.044031672, -0.0029626137, -0.0035990947, 0.0012248828, -0.0037822549, 0.00040371524, 0.019573703, -0.02720537, 0.012296144, -0.01459175, -0.031698897, -0.03506904, -0.025520299, -0.027058844, 0.010556123, -0.011007918, -0.013004363, 0.015837237, 0.04637612, -0.03519115, -0.0019659176, 0.018841062, 0.0043988936, 0.034165453, -0.008626838, 0.052750092, 0.010666019, 0.048549622, -0.017168202, 0.010946865, 0.011362027, 0.010476754, -0.004227944, 0.0072165052, 0.043176927, -0.031796582, 0.037486754, 0.021246564, -0.04488642, -0.0006464023, -0.0015400706, 0.011410871, -0.047499504, 0.039757937, 0.029671926, 0.025593562, 9.997485e-05, 0.0015080177, -0.0020941298, -0.013382893, 0.028621808, 0.01823053, -0.01698504, -0.030697621, 0.02317585, -0.021979205, 0.014188797, -0.01624019, -0.012454882, -0.011203289, -0.022101311, 0.03961141, 0.013822477, -0.015593025, -0.028890444, 0.032749016, 0.011746664, 0.005406274, 0.07101725, 0.035972632, 0.008120095, -0.013102048, -0.0040203626, -0.02462892, -0.014921438, -0.0038585714, 0.013602685, 0.007936935, -0.031625632, -0.0039379406, -0.013211944, -0.004328682, 0.004753003, -0.019927813, 0.01825495, -0.014017848, 0.020550556, 0.035093464, -0.029476555, 0.0014660434, 0.0057848045, 0.04066153, -0.009524322, -0.036607586, -0.008040725, -0.019244015, -0.005268904, -0.0072165052, -0.052994303, 0.0031320367, 0.029598663, 0.020037709, -0.03648548, 0.04198028, -0.0094876895, 0.022101311, -0.012155721, 0.050796382, -0.022333315, 0.040612686, 0.016899565, 0.060271863, -0.033872396, -0.0050704805, -0.019964444, 0.060369547, 0.0028160855, 0.031796582, 0.022699634, 0.015019123, 0.008712312, -0.023517748, -0.015934924, 0.0004529395, 0.019292857, -0.039855625, 0.0019109697, -0.0012485409, -0.008327676, 0.012119089, 0.019854547, 0.0069356603, 0.013859109, 0.0032144587, 0.0075767203, 0.007717143, 0.020110972, 0.031869847, -0.0099883275, 0.00037242542, 0.040783636, 0.00985401, -0.060271863, 0.024201546, 0.02354217, -0.003531936, 0.0071249255, -0.011166657, -0.0033518288, -0.011667294, -0.0006719684, -0.015312179, -0.012119089, -0.0007906408, 0.0041882596, -0.030575516, -0.005540591, -0.056462135, 0.055436436, 0.00080437784, -0.041491855, -0.017900841, 0.0072042947, -0.007961356, -0.0066853412, 0.0027321372, 0.029500976, 0.0044263676, -0.04745066, 0.0013340156, -0.022724055, 0.0051132175, -0.013040994, 0.0141521655, -0.038048446, -0.011447502, -0.04271292, -0.028133381, 0.0055924864, -0.0128944665, 0.0008226938, -0.0033609867, 0.01660651, -0.014408589, -0.0069295545, 0.01989118, 0.0024314495, -0.00012515936, 0.0028527176, 0.023420064, 0.0064899707, -0.015080176, -0.007063872, 0.012747939, -0.01149024, 0.05143134, 0.004948374, 0.0077659856, 0.0047713188, -0.052750092, -0.0038097287, -0.03174774, 0.012528147, 0.0019155487, 0.016130295, -0.02976961, -0.001724757, 0.0110506555, 0.003440356, 0.002794717, 0.015483129, 0.044617783, 0.008779471, -0.04346998, 0.045545794, -0.025593562, 0.015226704, -0.008278834, 0.021918152, -0.0011493292, -0.02644831, 0.0003151879, 0.0043347874, -0.008895473, -0.010720967, 0.049917214, -0.015226704, 0.0099333795, 0.010031065, -0.008138411, 0.033530496, 0.013639318, 0.032822277, 0.012204564, 0.012576989, -0.0046858443, 0.00041745225, 0.0029061392, -0.0306732, 0.0059221745, 0.027742641, -0.009518216, -0.014445222, -0.0052078506, 0.004139417, -0.0331886, 0.013773635, 0.018499164, -0.006789132, -0.013627106, -0.0037853075, -0.011917613, -0.015361022, -0.019121908, 0.0037578335, 0.004194365, 0.010708757, -0.0012431988, -0.02974519, 0.024409128, 0.039513726, 0.005397116, 0.004865952, -0.009976117, -0.045472533, 0.003156458, -0.032993227, 0.008077358, 0.010452333, -0.01824274, 0.011618452, 0.04036847, 0.0032602486, -0.010568334, 0.042639658, -0.006471655, 0.04158954, -0.0002552793, 0.035166726, 0.0038646767, -0.009237371, 0.009023684, 0.0068318695, 0.016887356, -0.021490777, 0.0115268715, 0.027474005, -0.0015576235, -0.0068501853, 0.022028048, -0.010879707, 0.027815904, 0.008846629, 0.004811004, -0.0078026177, 0.022760687, -0.015385443, -0.0003382737, -0.019121908, -0.021234354, 0.0033518288, 0.0010447754, 0.0211733, 0.0055283806, -0.0036845694, 0.011966456, 0.05841584, 0.024702184, -0.00638618, -0.020916875, 0.00027454927, -0.028988129, -0.0048293197, -0.014139955, -0.040075418, 0.025691248, 0.0007860618, 0.028328752, 0.008382624, -0.006331232, 0.0077598803, -0.014897017, -0.032968808, 0.01824274, 0.01843811, 0.002420765, 0.0062640733, 0.0046858443, -0.01330963, -0.0008501678, 0.013761424, 0.018450322, -0.0059740697, -0.026594838, 0.040588263, -0.031894267, 0.004670581, 0.039171826, 0.009890642, 0.015458707, -0.017937472, 0.0057359617, -0.024494601, -0.0045301584, -0.0044355257, -0.0079491455, -0.028157802, -0.01715599, -0.014310904, -0.026887894, -0.006813553, 0.0117771905, -0.02317585, -0.015397654, -0.013211944, -0.038585715, -0.007137136, -0.0042645764, 0.0014194903, -0.035874944, 0.016276821, 0.022516474, 0.01049507, 0.007479035, -0.005314694, 0.00921295, -0.02061161, 0.014921438, -0.021649517, 0.010226435, 0.024482392, -0.032773435, 0.021136668, -0.012601411, -0.0015080177, -0.04381188, -0.005317746, 0.013346261, 0.03756002, -0.028426439, 0.008187254, 0.023969544, -0.027400741, -0.004111943, 0.005568065, -0.0021063404, 7.923818e-06, 0.010751494, 0.03909856, -0.0054673273, -0.02827991, 0.01368816, -0.019317279, 0.00047545292, -0.047914665, 0.008382624, -0.020562766, 0.018926537, 0.021454146, -0.0015950187, -0.020404028, 0.0052719563, -0.031283733, -0.019097487, 0.004569843, 0.008816103, 0.014823752, -0.022919426, -0.0046003694, 0.0054551163, -0.03343281, 0.022943847, -0.0083398875, -0.015446496, 0.042957135, -0.007192084, -0.033237442, -0.014408589, -0.055387594, -0.036729693, 0.01514123, 0.021319829, 0.008803893, -6.66817e-05, -0.014359747, -0.0071798735, 0.004945321, 0.0130898375, -0.019964444, -0.026985578, 0.016826302, -0.0310151, -0.022333315, -0.032724593, -0.011331501, 0.031112785, 0.005552802, 0.012918888, 0.034531772, -0.015470918, 0.0066914465, 0.005256693, 0.012515936, -0.008181148, -0.009096948, -0.0048018456, -0.008950421, -0.012051931, 0.031112785, 0.024201546, 0.030770887, -0.029818455, -0.0125037255, -0.023114797, -0.0048567937, 0.030306881, -0.0038372027, -0.0019109697, -0.013773635, 0.001967444, 0.035874944, 0.048256565, 0.037657704, 0.006459444, -0.0077598803, -0.018670114, -0.03907414, -0.014909227, -0.053678103, -0.074143186, -0.0050399536, -0.013346261, -0.015617446, 0.020379607, -0.00034323428, 0.0033640394, 0.0015301495, -0.016557667, -0.024592288, 0.017070515, -0.014530696, -0.00323888, -0.0071066096, 0.02335901, -0.05416653, -0.008523047, -0.01532439, -0.023249114, 0.0026497152, 0.0026085041, 0.009096948, 0.023273535, -0.0044263676, 0.0008204043, -0.010843074, 0.049233418, 0.02627736, -0.014323115, -0.0075278776, 0.021796044, 0.0017583363, -0.00020758138, 0.032065216, -0.012992152, -0.012277828, 0.0025215033, 0.0052597458, 0.029330028, -0.021991415, 0.0056749084, 0.003357934, 0.026790207, -0.027596112, 0.016850723, -0.0031625633, 0.027522849, 0.012796781, -0.024580076, -0.0089259995, -0.0011943561, 0.008333782, -0.01570292, 0.0053849053, 0.026790207, 0.015641866, -0.0020529188, -0.0019888128, -0.004484368, 0.017839788, -0.038805507, 0.014982491, 0.006331232, 0.01278457, -0.013065416, 0.018401477, -0.030380145, 0.008345992, -0.030380145, -0.0014523065, 0.024702184, 0.0151290195, -0.029159078, -0.012241196, -0.017241465, 0.028890444, -0.01694841, 0.022174574, -0.0047102654, -0.0132852085, 0.0125037255, 0.0017598626, -0.0059221745, 0.03521557, 0.004817109, 0.00811399, -0.016191347, 0.0040966794, -0.00083032553, 0.0077843014, 0.008394835, -0.010836969, -0.0061694407, -0.008950421, -0.00052467716, 0.010488965, -0.0017217044, -0.028426439, 0.014897017, 0.015263337, -0.024140492, -0.004255418, 0.03756002, 0.0006559419, 0.018828852, -0.021307617, -0.0067769215, -0.006099229, 0.006825764, 0.0070394506, 0.028206646, -0.016496614, -0.008541363, 0.009707482, 0.00041592593, 0.001395069, 0.007222611, -0.044813156, 0.0057390146, 0.010244751, -0.030722044, 0.0064533385, -0.015055755, -0.029452134, 0.015788395, 0.045814432, -0.0034434088, -0.002420765, 0.044080514, -0.002579504, -0.01663093, -0.02574009, -0.00073111383, -0.017265886, -0.032211747, -0.0047682663, 0.0067036576, -0.009005369, -0.0328467, 0.0025993462, 0.01823053, -0.004945321, 0.03191869, 0.02661926, 0.012638043, -0.036607586, -0.03375029, -0.02279732, -0.0069112387, -0.0052994303, -0.03629011, -0.02299269, -0.024360284, 0.052066293, -0.041491855, 0.021368671, 0.018047368, 0.0050582695, 0.022089101, 0.025666827, -0.06652372, 0.07409434, -0.017839788, 0.017632207, -0.0030954047, 0.016582089, -0.04163838, 0.0062060724, -0.0056535397, 0.00748514, -0.043250192, 0.024848713, 0.006404496, -0.01277236, 0.026936736, 0.00702724, -0.0060534393, 0.0014813069, -0.001898759, 0.008742839, -0.000681508, 9.3487935e-05, 0.025813354, 0.03208964, 0.020697083, -0.0028420333, 0.016557667, 0.0021490778, 0.009866221, 0.009042, 0.0015148862, -0.0144330105, -0.008254413, 0.019744651, 0.0062427046, 0.059343852, -0.00079521985, 0.024177125, 0.015971554, -0.027596112, 0.011923718, -0.014530696, 0.061199874, 0.017058305, 0.024787659, -0.018938748, 0.011557398, 0.0009600639, -0.005079638, 0.026350625, -0.047743715, 0.02610641, -0.035630733, -0.010806442, 0.025666827, -0.0032724594, -0.008858841, 0.02226005, -0.016264612, -0.014860384, 0.010788126, 0.024055019, 0.010470649, -0.0031503527, 0.017595574, 0.009139686]|2024-09-07
