fsym_id,price_date,adj_price,index_fsym_id,index_price_date,index_adj_price
PNB1KK-S,2020-04-30,18.51,K6Q83L-S,2020-04-30,167.69
PNB1KK-S,2020-05-31,20.9,K6Q83L-S,2020-05-31,176.63
PNB1KK-S,2020-06-30,24.42,K6Q83L-S,2020-06-30,180.06
PNB1KK-S,2020-07-31,23.48,K6Q83L-S,2020-07-31,190.45
PNB1KK-S,2020-08-31,29.23,K6Q83L-S,2020-08-31,204.02
PNB1KK-S,2020-09-30,25.14,K6Q83L-S,2020-09-30,195.71
PNB1KK-S,2020-10-31,25.88,K6Q83L-S,2020-10-31,191.94
PNB1KK-S,2020-11-30,24.14,K6Q83L-S,2020-11-30,214.94
PNB1KK-S,2020-12-31,28.34,K6Q83L-S,2020-12-31,223.55
PNB1KK-S,2021-01-31,25.44,K6Q83L-S,2021-01-31,222.51
PNB1KK-S,2021-02-28,26.26,K6Q83L-S,2021-02-28,229.51
PNB1KK-S,2021-03-31,27.95,K6Q83L-S,2021-03-31,237.23
PNB1KK-S,2021-04-30,29.12,K6Q83L-S,2021-04-30,249.74
PNB1KK-S,2021-05-31,29.61,K6Q83L-S,2021-05-31,250.51
PNB1KK-S,2021-06-30,29.64,K6Q83L-S,2021-06-30,255.91
PNB1KK-S,2021-07-31,29.08,K6Q83L-S,2021-07-31,260.28
PNB1KK-S,2021-08-31,26.78,K6Q83L-S,2021-08-31,267.65
PNB1KK-S,2021-09-30,27.86,K6Q83L-S,2021-09-30,254.85
PNB1KK-S,2021-10-31,13.75,K6Q83L-S,2021-10-31,271.96
PNB1KK-S,2021-11-30,13.68,K6Q83L-S,2021-11-30,268.25
PNB1KK-S,2021-12-31,16.32,K6Q83L-S,2021-12-31,277.5
PNB1KK-S,2022-01-31,13.33,K6Q83L-S,2022-01-31,261.18
PNB1KK-S,2022-02-28,13.57,K6Q83L-S,2022-02-28,254.72
PNB1KK-S,2022-03-31,19.5,K6Q83L-S,2022-03-31,262.37
PNB1KK-S,2022-04-30,16.38,K6Q83L-S,2022-04-30,238.68
PNB1KK-S,2022-05-31,13.68,K6Q83L-S,2022-05-31,238.12
PNB1KK-S,2022-06-30,13.82,K6Q83L-S,2022-06-30,217.39
PNB1KK-S,2022-07-31,15.52,K6Q83L-S,2022-07-31,238.01
PNB1KK-S,2022-08-31,19.9,K6Q83L-S,2022-08-31,229.11
PNB1KK-S,2022-09-30,27,K6Q83L-S,2022-09-30,207.04
PNB1KK-S,2022-10-31,22.31,K6Q83L-S,2022-10-31,223.91
PNB1KK-S,2022-11-30,21.71,K6Q83L-S,2022-11-30,235.39
PNB1KK-S,2022-12-31,18.46,K6Q83L-S,2022-12-31,220.68
PNB1KK-S,2023-01-31,34.68,K6Q83L-S,2023-01-31,235.66
PNB1KK-S,2023-02-28,34.7,K6Q83L-S,2023-02-28,229.94
PNB1KK-S,2023-03-31,32.21,K6Q83L-S,2023-03-31,235.41
PNB1KK-S,2023-04-30,31.83,K6Q83L-S,2023-04-30,237.96
PNB1KK-S,2023-05-31,30.56,K6Q83L-S,2023-05-31,238.98
PNB1KK-S,2023-06-30,25.31,K6Q83L-S,2023-06-30,254.48
PNB1KK-S,2023-07-31,23.63,K6Q83L-S,2023-07-31,263.56
PNB1KK-S,2023-08-31,17.63,K6Q83L-S,2023-08-31,258.35
PNB1KK-S,2023-09-30,11.47,K6Q83L-S,2023-09-30,245.06
PNB1KK-S,2023-10-31,7.89,K6Q83L-S,2023-10-31,238.65
PNB1KK-S,2023-11-30,6.77,K6Q83L-S,2023-11-30,260.93
PNB1KK-S,2023-12-31,8.79,K6Q83L-S,2023-12-31,273.74
PNB1KK-S,2024-01-31,5.03,K6Q83L-S,2024-01-31,276.42
PNB1KK-S,2024-02-29,7.14,K6Q83L-S,2024-02-29,291.38
PNB1KK-S,2024-03-31,4.92,K6Q83L-S,2024-03-31,300.08
PNB1KK-S,2024-04-30,3.29,K6Q83L-S,2024-04-30,287.87
PNB1KK-S,2024-05-31,2.84,K6Q83L-S,2024-05-31,300.63
PNB1KK-S,2024-06-30,2.57,K6Q83L-S,2024-06-30,308.67
PNB1KK-S,2024-07-31,3.78,K6Q83L-S,2024-07-31,314.46
QXT7RT-S,2002-12-31,10.73,K6Q83L-S,2002-12-31,48.96
QXT7RT-S,2003-01-31,9.18,K6Q83L-S,2003-01-31,47.75
QXT7RT-S,2003-02-28,9.27,K6Q83L-S,2003-02-28,47
QXT7RT-S,2003-03-31,10.32,K6Q83L-S,2003-03-31,47.3
QXT7RT-S,2003-04-30,12.09,K6Q83L-S,2003-04-30,51.09
QXT7RT-S,2003-05-31,15.15,K6Q83L-S,2003-05-31,54.25
QXT7RT-S,2003-06-30,17.65,K6Q83L-S,2003-06-30,54.59
QXT7RT-S,2003-07-31,21.8,K6Q83L-S,2003-07-31,55.91
QXT7RT-S,2003-08-31,23.01,K6Q83L-S,2003-08-31,57.04
QXT7RT-S,2003-09-30,27.2,K6Q83L-S,2003-09-30,56.35
QXT7RT-S,2003-10-31,22.98,K6Q83L-S,2003-10-31,59.63
QXT7RT-S,2003-11-30,19.75,K6Q83L-S,2003-11-30,60.6
QXT7RT-S,2003-12-31,18.9,K6Q83L-S,2003-12-31,62.96
QXT7RT-S,2004-01-31,16.3,K6Q83L-S,2004-01-31,64.19
QXT7RT-S,2004-02-29,17.3,K6Q83L-S,2004-02-29,65.19
QXT7RT-S,2004-03-31,16.13,K6Q83L-S,2004-03-31,64.17
QXT7RT-S,2004-04-30,12.51,K6Q83L-S,2004-04-30,62.8
QXT7RT-S,2004-05-31,12.3,K6Q83L-S,2004-05-31,63.74
QXT7RT-S,2004-06-30,14.43,K6Q83L-S,2004-06-30,64.76
QXT7RT-S,2004-07-31,11.47,K6Q83L-S,2004-07-31,62.4
QXT7RT-S,2004-08-31,10.93,K6Q83L-S,2004-08-31,62.53
QXT7RT-S,2004-09-30,13.52,K6Q83L-S,2004-09-30,63.2
QXT7RT-S,2004-10-31,12.64,K6Q83L-S,2004-10-31,64.24
QXT7RT-S,2004-11-30,14.98,K6Q83L-S,2004-11-30,67.3
QXT7RT-S,2004-12-31,17.27,K6Q83L-S,2004-12-31,69.15
QXT7RT-S,2005-01-31,16.92,K6Q83L-S,2005-01-31,67.27
QXT7RT-S,2005-02-28,17.97,K6Q83L-S,2005-02-28,68.85
QXT7RT-S,2005-03-31,19.55,K6Q83L-S,2005-03-31,67.3
QXT7RT-S,2005-04-30,17.58,K6Q83L-S,2005-04-30,65.78
QXT7RT-S,2005-05-31,21.22,K6Q83L-S,2005-05-31,68.36
QXT7RT-S,2005-06-30,17.55,K6Q83L-S,2005-06-30,68.48
QXT7RT-S,2005-07-31,19.37,K6Q83L-S,2005-07-31,71.32
QXT7RT-S,2005-08-31,16.59,K6Q83L-S,2005-08-31,70.74
QXT7RT-S,2005-09-30,15.85,K6Q83L-S,2005-09-30,71.09
QXT7RT-S,2005-10-31,14.49,K6Q83L-S,2005-10-31,69.51
QXT7RT-S,2005-11-30,18.92,K6Q83L-S,2005-11-30,72.4
QXT7RT-S,2005-12-31,19.99,K6Q83L-S,2005-12-31,72.02
QXT7RT-S,2006-01-31,26.08,K6Q83L-S,2006-01-31,74.23
QXT7RT-S,2006-02-28,26.57,K6Q83L-S,2006-02-28,74.52
QXT7RT-S,2006-03-31,26.33,K6Q83L-S,2006-03-31,75.69
QXT7RT-S,2006-04-30,26.56,K6Q83L-S,2006-04-30,76.51
QXT7RT-S,2006-05-31,23.35,K6Q83L-S,2006-05-31,74.01
QXT7RT-S,2006-06-30,22.64,K6Q83L-S,2006-06-30,73.71
QXT7RT-S,2006-07-31,23.2,K6Q83L-S,2006-07-31,73.74
QXT7RT-S,2006-08-31,22.25,K6Q83L-S,2006-08-31,75.52
QXT7RT-S,2006-09-30,23.09,K6Q83L-S,2006-09-30,76.89
QXT7RT-S,2006-10-31,22.58,K6Q83L-S,2006-10-31,79.48
QXT7RT-S,2006-11-30,25.76,K6Q83L-S,2006-11-30,81.28
QXT7RT-S,2006-12-31,26.5,K6Q83L-S,2006-12-31,82.04
QXT7RT-S,2007-01-31,27.09,K6Q83L-S,2007-01-31,83.54
QXT7RT-S,2007-02-28,26.9,K6Q83L-S,2007-02-28,82.15
QXT7RT-S,2007-03-31,23.3,K6Q83L-S,2007-03-31,82.64
QXT7RT-S,2007-04-30,22.15,K6Q83L-S,2007-04-30,85.91
QXT7RT-S,2007-05-31,20.59,K6Q83L-S,2007-05-31,89.08
QXT7RT-S,2007-06-30,21.77,K6Q83L-S,2007-06-30,87.03
QXT7RT-S,2007-07-31,23.51,K6Q83L-S,2007-07-31,84.18
QXT7RT-S,2007-08-31,25.82,K6Q83L-S,2007-08-31,85.15
QXT7RT-S,2007-09-30,25.58,K6Q83L-S,2007-09-30,87.99
QXT7RT-S,2007-10-31,27.84,K6Q83L-S,2007-10-31,89.58
QXT7RT-S,2007-11-30,25.79,K6Q83L-S,2007-11-30,85.6
QXT7RT-S,2007-12-31,25.5,K6Q83L-S,2007-12-31,84.4
QXT7RT-S,2008-01-31,20.27,K6Q83L-S,2008-01-31,79.36
QXT7RT-S,2008-02-29,21.57,K6Q83L-S,2008-02-29,77.17
QXT7RT-S,2008-03-31,20.94,K6Q83L-S,2008-03-31,76.21
QXT7RT-S,2008-04-30,18.87,K6Q83L-S,2008-04-30,79.97
QXT7RT-S,2008-05-31,21.42,K6Q83L-S,2008-05-31,81.54
QXT7RT-S,2008-06-30,19.13,K6Q83L-S,2008-06-30,74.9
QXT7RT-S,2008-07-31,14.97,K6Q83L-S,2008-07-31,73.96
QXT7RT-S,2008-08-31,14.91,K6Q83L-S,2008-08-31,75.2
QXT7RT-S,2008-09-30,12.12,K6Q83L-S,2008-09-30,68.79
QXT7RT-S,2008-10-31,6.77,K6Q83L-S,2008-10-31,55.88
QXT7RT-S,2008-11-30,4.21,K6Q83L-S,2008-11-30,51.35
QXT7RT-S,2008-12-31,4.43,K6Q83L-S,2008-12-31,52
QXT7RT-S,2009-01-31,3.79,K6Q83L-S,2009-01-31,47.65
QXT7RT-S,2009-02-28,4.3,K6Q83L-S,2009-02-28,42.65
QXT7RT-S,2009-03-31,6.01,K6Q83L-S,2009-03-31,45.88
QXT7RT-S,2009-04-30,8.16,K6Q83L-S,2009-04-30,50.97
QXT7RT-S,2009-05-31,8.71,K6Q83L-S,2009-05-31,53.81
QXT7RT-S,2009-06-30,10.46,K6Q83L-S,2009-06-30,53.87
QXT7RT-S,2009-07-31,12.04,K6Q83L-S,2009-07-31,57.66
QXT7RT-S,2009-08-31,13.85,K6Q83L-S,2009-08-31,59.76
QXT7RT-S,2009-09-30,15.21,K6Q83L-S,2009-09-30,61.99
QXT7RT-S,2009-10-31,13.95,K6Q83L-S,2009-10-31,60.38
QXT7RT-S,2009-11-30,15.13,K6Q83L-S,2009-11-30,63.87
QXT7RT-S,2009-12-31,18.19,K6Q83L-S,2009-12-31,65.28
QXT7RT-S,2010-01-31,16.71,K6Q83L-S,2010-01-31,62.85
QXT7RT-S,2010-02-28,19.91,K6Q83L-S,2010-02-28,64.97
QXT7RT-S,2010-03-31,18.26,K6Q83L-S,2010-03-31,68.81
QXT7RT-S,2010-04-30,18.353,K6Q83L-S,2010-04-30,70.33
QXT7RT-S,2010-05-31,15.36,K6Q83L-S,2010-05-31,64.89
QXT7RT-S,2010-06-30,13.04,K6Q83L-S,2010-06-30,61.08
QXT7RT-S,2010-07-31,12.55,K6Q83L-S,2010-07-31,64.94
QXT7RT-S,2010-08-31,10.14,K6Q83L-S,2010-08-31,61.93
QXT7RT-S,2010-09-30,11.775,K6Q83L-S,2010-09-30,67.45
QXT7RT-S,2010-10-31,14.71,K6Q83L-S,2010-10-31,70.15
QXT7RT-S,2010-11-30,13.41,K6Q83L-S,2010-11-30,70.41
QXT7RT-S,2010-12-31,15.03,K6Q83L-S,2010-12-31,74.95
QXT7RT-S,2011-01-31,14,K6Q83L-S,2011-01-31,76.54
QXT7RT-S,2011-02-28,12.7,K6Q83L-S,2011-02-28,79.36
QXT7RT-S,2011-03-31,14.405,K6Q83L-S,2011-03-31,79.26
QXT7RT-S,2011-04-30,17.62,K6Q83L-S,2011-04-30,81.72
QXT7RT-S,2011-05-31,16.8,K6Q83L-S,2011-05-31,80.78
QXT7RT-S,2011-06-30,16.16,K6Q83L-S,2011-06-30,79.29
QXT7RT-S,2011-07-31,13.89,K6Q83L-S,2011-07-31,76.97
QXT7RT-S,2011-08-31,11.58,K6Q83L-S,2011-08-31,72.46
QXT7RT-S,2011-09-30,10.275,K6Q83L-S,2011-09-30,66.73
QXT7RT-S,2011-10-31,16.15,K6Q83L-S,2011-10-31,74.18
QXT7RT-S,2011-11-30,17.1,K6Q83L-S,2011-11-30,73.92
QXT7RT-S,2011-12-31,16.4,K6Q83L-S,2011-12-31,74.18
QXT7RT-S,2012-01-31,21.14,K6Q83L-S,2012-01-31,77.94
QXT7RT-S,2012-02-29,26.26,K6Q83L-S,2012-02-29,81.19
QXT7RT-S,2012-03-31,26.955,K6Q83L-S,2012-03-31,83.28
QXT7RT-S,2012-04-30,30.76,K6Q83L-S,2012-04-30,82.82
QXT7RT-S,2012-05-31,23.43,K6Q83L-S,2012-05-31,77.79
QXT7RT-S,2012-06-30,24.73,K6Q83L-S,2012-06-30,80.39
QXT7RT-S,2012-07-31,30.02,K6Q83L-S,2012-07-31,81.1
QXT7RT-S,2012-08-31,32.01,K6Q83L-S,2012-08-31,83.08
QXT7RT-S,2012-09-30,30.96,K6Q83L-S,2012-09-30,84.85
QXT7RT-S,2012-10-31,27.33,K6Q83L-S,2012-10-31,83.43
QXT7RT-S,2012-11-30,25.1,K6Q83L-S,2012-11-30,84.03
QXT7RT-S,2012-12-31,30.42,K6Q83L-S,2012-12-31,84.68
QXT7RT-S,2013-01-31,33.98,K6Q83L-S,2013-01-31,89.22
QXT7RT-S,2013-02-28,32.16,K6Q83L-S,2013-02-28,90.19
QXT7RT-S,2013-03-31,36.555,K6Q83L-S,2013-03-31,93.46
QXT7RT-S,2013-04-30,36.7,K6Q83L-S,2013-04-30,94.88
QXT7RT-S,2013-05-31,43.08,K6Q83L-S,2013-05-31,97.2
QXT7RT-S,2013-06-30,44.83,K6Q83L-S,2013-06-30,96.4
QXT7RT-S,2013-07-31,40.91,K6Q83L-S,2013-07-31,100.78
QXT7RT-S,2013-08-31,38.32,K6Q83L-S,2013-08-31,97.79
QXT7RT-S,2013-09-30,43.76,K6Q83L-S,2013-09-30,101.14
QXT7RT-S,2013-10-31,48.69,K6Q83L-S,2013-10-31,105.42
QXT7RT-S,2013-11-30,49.04,K6Q83L-S,2013-11-30,108.15
QXT7RT-S,2013-12-31,56.16,K6Q83L-S,2013-12-31,110.65
QXT7RT-S,2014-01-31,52.86,K6Q83L-S,2014-01-31,107.11
QXT7RT-S,2014-02-28,52.19,K6Q83L-S,2014-02-28,112.17
QXT7RT-S,2014-03-31,56.16,K6Q83L-S,2014-03-31,112.31
QXT7RT-S,2014-04-30,52.58,K6Q83L-S,2014-04-30,112.52
QXT7RT-S,2014-05-31,53.73,K6Q83L-S,2014-05-31,114.91
QXT7RT-S,2014-06-30,56.82,K6Q83L-S,2014-06-30,117.74
QXT7RT-S,2014-07-31,58.6,K6Q83L-S,2014-07-31,114.88
QXT7RT-S,2014-08-31,62.58,K6Q83L-S,2014-08-31,119.77
QXT7RT-S,2014-09-30,57.27,K6Q83L-S,2014-09-30,116.79
QXT7RT-S,2014-10-31,62.83,K6Q83L-S,2014-10-31,119.95
QXT7RT-S,2014-11-30,66.11,K6Q83L-S,2014-11-30,122.92
QXT7RT-S,2014-12-31,66.5,K6Q83L-S,2014-12-31,122.29
QXT7RT-S,2015-01-31,56.44,K6Q83L-S,2015-01-31,118.96
QXT7RT-S,2015-02-28,61.12,K6Q83L-S,2015-02-28,125.68
QXT7RT-S,2015-03-31,52.03,K6Q83L-S,2015-03-31,123.85
QXT7RT-S,2015-04-30,58.72,K6Q83L-S,2015-04-30,124.47
QXT7RT-S,2015-05-31,55.64,K6Q83L-S,2015-05-31,126.185
QXT7RT-S,2015-06-30,47.5,K6Q83L-S,2015-06-30,123.98
QXT7RT-S,2015-07-31,50.6,K6Q83L-S,2015-07-31,125.55
QXT7RT-S,2015-08-31,51.4,K6Q83L-S,2015-08-31,117.86
QXT7RT-S,2015-09-30,44.8,K6Q83L-S,2015-09-30,113.89
QXT7RT-S,2015-10-31,38.06,K6Q83L-S,2015-10-31,122.98
QXT7RT-S,2015-11-30,35.94,K6Q83L-S,2015-11-30,123.69
QXT7RT-S,2015-12-31,36.66,K6Q83L-S,2015-12-31,120.31
QXT7RT-S,2016-01-31,29.05,K6Q83L-S,2016-01-31,113.43
QXT7RT-S,2016-02-29,31.36,K6Q83L-S,2016-02-29,113.43
QXT7RT-S,2016-03-31,34.45,K6Q83L-S,2016-03-31,120.86
QXT7RT-S,2016-04-30,21.77,K6Q83L-S,2016-04-30,121.14
QXT7RT-S,2016-05-31,22.56,K6Q83L-S,2016-05-31,123.72
QXT7RT-S,2016-06-30,24.36,K6Q83L-S,2016-06-30,124.02
QXT7RT-S,2016-07-31,32.03,K6Q83L-S,2016-07-31,128.21
QXT7RT-S,2016-08-31,33.74,K6Q83L-S,2016-08-31,128.44
QXT7RT-S,2016-09-30,38.55,K6Q83L-S,2016-09-30,128.19
QXT7RT-S,2016-10-31,34.31,K6Q83L-S,2016-10-31,125.41
QXT7RT-S,2016-11-30,40.1,K6Q83L-S,2016-11-30,131.15
QXT7RT-S,2016-12-31,38.17,K6Q83L-S,2016-12-31,132.98
QXT7RT-S,2017-01-31,45.15,K6Q83L-S,2017-01-31,135.38
QXT7RT-S,2017-02-28,48.19,K6Q83L-S,2017-02-28,140.39
QXT7RT-S,2017-03-31,45.93,K6Q83L-S,2017-03-31,139.9
QXT7RT-S,2017-04-30,42.13,K6Q83L-S,2017-04-30,141.34
QXT7RT-S,2017-05-31,43.57,K6Q83L-S,2017-05-31,142.74
QXT7RT-S,2017-06-30,38.75,K6Q83L-S,2017-06-30,144.02
QXT7RT-S,2017-07-31,32.96,K6Q83L-S,2017-07-31,146.12
QXT7RT-S,2017-08-31,31.53,K6Q83L-S,2017-08-31,146.29
QXT7RT-S,2017-09-30,33.17,K6Q83L-S,2017-09-30,149.28
QXT7RT-S,2017-10-31,36.97,K6Q83L-S,2017-10-31,152.51
QXT7RT-S,2017-11-30,38.56,K6Q83L-S,2017-11-30,157.06
QXT7RT-S,2017-12-31,41.84,K6Q83L-S,2017-12-31,158.17
QXT7RT-S,2018-01-31,55.2,K6Q83L-S,2018-01-31,166.36
QXT7RT-S,2018-02-28,53.4,K6Q83L-S,2018-02-28,160.2
QXT7RT-S,2018-03-31,58.52,K6Q83L-S,2018-03-31,156.34
QXT7RT-S,2018-04-30,57.89,K6Q83L-S,2018-04-30,156.84
QXT7RT-S,2018-05-31,56.35,K6Q83L-S,2018-05-31,161.24
QXT7RT-S,2018-06-30,56.47,K6Q83L-S,2018-06-30,162.29
QXT7RT-S,2018-07-31,52.62,K6Q83L-S,2018-07-31,167.03
QXT7RT-S,2018-08-31,53.54,K6Q83L-S,2018-08-31,172.78
QXT7RT-S,2018-09-30,47.35,K6Q83L-S,2018-09-30,172.3
QXT7RT-S,2018-10-31,40.23,K6Q83L-S,2018-10-31,159.59
QXT7RT-S,2018-11-30,43.09,K6Q83L-S,2018-11-30,162.62
QXT7RT-S,2018-12-31,38.59,K6Q83L-S,2018-12-31,146.92
QXT7RT-S,2019-01-31,44.28,K6Q83L-S,2019-01-31,159.39
QXT7RT-S,2019-02-28,46.56,K6Q83L-S,2019-02-28,164.98
QXT7RT-S,2019-03-31,47.89,K6Q83L-S,2019-03-31,166.7
QXT7RT-S,2019-04-30,48.32,K6Q83L-S,2019-04-30,173.24
QXT7RT-S,2019-05-31,41.85,K6Q83L-S,2019-05-31,162.14
QXT7RT-S,2019-06-30,47.12,K6Q83L-S,2019-06-30,172.36
QXT7RT-S,2019-07-31,46.31,K6Q83L-S,2019-07-31,175.1
QXT7RT-S,2019-08-31,50.21,K6Q83L-S,2019-08-31,171.4
QXT7RT-S,2019-09-30,53.79,K6Q83L-S,2019-09-30,173.77
QXT7RT-S,2019-10-31,58.03,K6Q83L-S,2019-10-31,177.5
QXT7RT-S,2019-11-30,59.68,K6Q83L-S,2019-11-30,184.23
QXT7RT-S,2019-12-31,59.5,K6Q83L-S,2019-12-31,188.49
QXT7RT-S,2020-01-31,56.99,K6Q83L-S,2020-01-31,188.27
QXT7RT-S,2020-02-29,47.95,K6Q83L-S,2020-02-29,172.7
QXT7RT-S,2020-03-31,48.8,K6Q83L-S,2020-03-31,148.33
QXT7RT-S,2020-04-30,49.95,K6Q83L-S,2020-04-30,167.69
QXT7RT-S,2020-05-31,53.04,K6Q83L-S,2020-05-31,176.63
QXT7RT-S,2020-06-30,48.41,K6Q83L-S,2020-06-30,180.06
QXT7RT-S,2020-07-31,45.22,K6Q83L-S,2020-07-31,190.45
QXT7RT-S,2020-08-31,47.99,K6Q83L-S,2020-08-31,204.02
QXT7RT-S,2020-09-30,49.27,K6Q83L-S,2020-09-30,195.71
QXT7RT-S,2020-10-31,47.82,K6Q83L-S,2020-10-31,191.94
QXT7RT-S,2020-11-30,58.81,K6Q83L-S,2020-11-30,214.94
QXT7RT-S,2020-12-31,62.16,K6Q83L-S,2020-12-31,223.55
QXT7RT-S,2021-01-31,66.12,K6Q83L-S,2021-01-31,222.51
QXT7RT-S,2021-02-28,73.23,K6Q83L-S,2021-02-28,229.51
QXT7RT-S,2021-03-31,76.75,K6Q83L-S,2021-03-31,237.23
QXT7RT-S,2021-04-30,92.84,K6Q83L-S,2021-04-30,249.74
QXT7RT-S,2021-05-31,95.75,K6Q83L-S,2021-05-31,250.51
QXT7RT-S,2021-06-30,87.93,K6Q83L-S,2021-06-30,255.91
QXT7RT-S,2021-07-31,87.9,K6Q83L-S,2021-07-31,260.28
QXT7RT-S,2021-08-31,87.59,K6Q83L-S,2021-08-31,267.65
QXT7RT-S,2021-09-30,82.52,K6Q83L-S,2021-09-30,254.85
QXT7RT-S,2021-10-31,89.07,K6Q83L-S,2021-10-31,271.96
QXT7RT-S,2021-11-30,102.67,K6Q83L-S,2021-11-30,268.25
QXT7RT-S,2021-12-31,112.98,K6Q83L-S,2021-12-31,277.5
QXT7RT-S,2022-01-31,107.15,K6Q83L-S,2022-01-31,261.18
QXT7RT-S,2022-02-28,103.16,K6Q83L-S,2022-02-28,254.72
QXT7RT-S,2022-03-31,89.9,K6Q83L-S,2022-03-31,262.37
QXT7RT-S,2022-04-30,82.04,K6Q83L-S,2022-04-30,238.68
QXT7RT-S,2022-05-31,84.67,K6Q83L-S,2022-05-31,238.12
QXT7RT-S,2022-06-30,71.44,K6Q83L-S,2022-06-30,217.39
QXT7RT-S,2022-07-31,79.98,K6Q83L-S,2022-07-31,238.01
QXT7RT-S,2022-08-31,66.96,K6Q83L-S,2022-08-31,229.11
QXT7RT-S,2022-09-30,53.23,K6Q83L-S,2022-09-30,207.04
QXT7RT-S,2022-10-31,49.66,K6Q83L-S,2022-10-31,223.91
QXT7RT-S,2022-11-30,52.97,K6Q83L-S,2022-11-30,235.39
QXT7RT-S,2022-12-31,52.61,K6Q83L-S,2022-12-31,220.68
QXT7RT-S,2023-01-31,67.78,K6Q83L-S,2023-01-31,235.66
QXT7RT-S,2023-02-28,64.56,K6Q83L-S,2023-02-28,229.94
QXT7RT-S,2023-03-31,66.12,K6Q83L-S,2023-03-31,235.41
QXT7RT-S,2023-04-30,58.77,K6Q83L-S,2023-04-30,237.96
QXT7RT-S,2023-05-31,60.1,K6Q83L-S,2023-05-31,238.98
QXT7RT-S,2023-06-30,61.87,K6Q83L-S,2023-06-30,254.48
QXT7RT-S,2023-07-31,63.5,K6Q83L-S,2023-07-31,263.56
QXT7RT-S,2023-08-31,70.79,K6Q83L-S,2023-08-31,258.35
QXT7RT-S,2023-09-30,65.95,K6Q83L-S,2023-09-30,245.06
QXT7RT-S,2023-10-31,68.25,K6Q83L-S,2023-10-31,238.65
QXT7RT-S,2023-11-30,79.1,K6Q83L-S,2023-11-30,260.93
QXT7RT-S,2023-12-31,85.37,K6Q83L-S,2023-12-31,273.74
QXT7RT-S,2024-01-31,85.68,K6Q83L-S,2024-01-31,276.42
QXT7RT-S,2024-02-29,93.05,K6Q83L-S,2024-02-29,291.38
QXT7RT-S,2024-03-31,93.05,K6Q83L-S,2024-03-31,300.08
QXT7RT-S,2024-04-30,87.26,K6Q83L-S,2024-04-30,287.87
QXT7RT-S,2024-05-31,93.24,K6Q83L-S,2024-05-31,300.63
QXT7RT-S,2024-06-30,103.27,K6Q83L-S,2024-06-30,308.67
QXT7RT-S,2024-07-31,102.17,K6Q83L-S,2024-07-31,314.46
