fsym_id,price_date,adj_price,index_adj_price,relative_price_performance_stock_index
T67ZN6-S,2004-04-30,0.0104645979405245,0.8643427458617332,0.0121070003660314
H8NJCD-S,2004-05-31,0.0264668113414172,0.879143135345667,0.0301052357429952
T67ZN6-S,2004-05-31,0.0142720563792984,0.879143135345667,0.0162340531427648
H8NJCD-S,2004-06-30,0.0272775105506581,0.8921518987341772,0.0305749621666003
T67ZN6-S,2004-06-30,0.0103688141540793,0.8921518987341772,0.0116222519604464
H8NJCD-S,2004-07-31,0.0274253145810838,0.8634079844206427,0.0317640270601465
T67ZN6-S,2004-07-31,0.0136734001529334,0.8634079844206427,0.0158365458736271
H8NJCD-S,2004-08-31,0.0253993680326708,0.8655111976630964,0.0293460883016301
T67ZN6-S,2004-08-31,0.0081460980083777,0.8655111976630964,0.0094118921053504
H8NJCD-S,2004-09-30,0.0272581844251329,0.8705744888023369,0.0313105710949931
T67ZN6-S,2004-09-30,0.006936808801801,0.8705744888023369,0.0079680818712528
H8NJCD-S,2004-10-31,0.0268204885118281,0.8817916260954236,0.0304159029390983
T67ZN6-S,2004-10-31,0.0065297503926545,0.8817916260954236,0.0074050945817758
H8NJCD-S,2004-11-30,0.0285677335786833,0.9183252190847128,0.0311085147015309
T67ZN6-S,2004-11-30,0.0062260973405829,0.9183252190847128,0.0067798392238301
H8NJCD-S,2004-12-31,0.0308096246282707,0.9415384615384615,0.032722640536562
T67ZN6-S,2004-12-31,0.0092886379832888,0.9415384615384615,0.0098653834789832
H8NJCD-S,2005-01-31,0.0289277620579523,0.9204284323271664,0.0314285837355249
T67ZN6-S,2005-01-31,0.0090923522952465,0.9204284323271664,0.0098783913837362
H8NJCD-S,2005-02-28,0.0299871906198063,0.9396689386562804,0.0319125059754426
T67ZN6-S,2005-02-28,0.0072776926215121,0.9396689386562804,0.0077449539110222
H8NJCD-S,2005-03-31,0.02975790837003,0.9188704965920156,0.0323853127077196
T67ZN6-S,2005-03-31,0.0062744882652158,0.9188704965920156,0.0068284794086732
H8NJCD-S,2005-04-30,0.0294697706581688,0.9016553067185978,0.0326840760971268
T67ZN6-S,2005-04-30,0.0067278507403705,0.9016553067185978,0.0074616659939098
H8NJCD-S,2005-05-31,0.0294536806757284,0.9307108081791626,0.0316464366985825
T67ZN6-S,2005-05-31,0.0060400947240251,0.9307108081791626,0.0064897653180175
H8NJCD-S,2005-06-30,0.029972522120777,0.9283739045764364,0.0322849683441412
T67ZN6-S,2005-06-30,0.0085582374646107,0.9283739045764364,0.0092185243708625
H8NJCD-S,2005-07-31,0.0309266096885708,0.9638948393378772,0.0320850454078736
T67ZN6-S,2005-07-31,0.0094773625893572,0.9638948393378772,0.0098323615840369
H8NJCD-S,2005-08-31,0.0313699310468641,0.954858812074002,0.0328529523424799
T67ZN6-S,2005-08-31,0.0098941294277582,0.954858812074002,0.0103618768582841
H8NJCD-S,2005-09-30,0.0312719091801546,0.9584420642648492,0.0326278555022947
T67ZN6-S,2005-09-30,0.0084832315314297,0.9584420642648492,0.0088510634577965
H8NJCD-S,2005-10-31,0.0316010582006421,0.935774099318403,0.0337699645925866
T67ZN6-S,2005-10-31,0.0088401146005974,0.935774099318403,0.0094468468480121
H8NJCD-S,2005-11-30,0.0303782497794961,0.9769036027263877,0.0310964661146863
T67ZN6-S,2005-11-30,0.0098823341398789,0.9769036027263877,0.0101159767578898
H8NJCD-S,2005-12-31,0.0330018544914535,0.9698928919182084,0.0340262876101546
T67ZN6-S,2005-12-31,0.009335214248248,0.9698928919182084,0.0096249950134032
H8NJCD-S,2006-01-31,0.0336051683443145,0.9931840311587148,0.0338357920486382
T67ZN6-S,2006-01-31,0.0109027777630756,0.9931840311587148,0.0109776007477242
H8NJCD-S,2006-02-28,0.0362438952202196,0.9988704965920157,0.0362848791148382
T67ZN6-S,2006-02-28,0.0156850108899239,0.9988704965920157,0.0157027471963969
H8NJCD-S,2006-03-31,0.0409531790281838,1.011333982473223,0.0404942182680666
T67ZN6-S,2006-03-31,0.0299548896776139,1.011333982473223,0.029619186338779
H8NJCD-S,2006-04-30,0.0471383255487961,1.0241090555014605,0.04602861901823
T67ZN6-S,2006-04-30,0.0306480896729804,1.0241090555014605,0.0299265879042281
H8NJCD-S,2006-05-31,0.0433396077207841,0.9932619279454724,0.0436336141569732
T67ZN6-S,2006-05-31,0.0356178376327812,0.9932619279454724,0.0358594612666324
H8NJCD-S,2006-06-30,0.040852888836882,0.991080817916261,0.0412205423597794
T67ZN6-S,2006-06-30,0.0327591437600915,0.991080817916261,0.0330539580303525
H8NJCD-S,2006-07-31,0.0401385178119886,0.9959104186952288,0.0403033416043335
T67ZN6-S,2006-07-31,0.0333957868622934,0.9959104186952288,0.0335329224751421
H8NJCD-S,2006-08-31,0.0425055296460799,1.017643622200584,0.0417685805902902
T67ZN6-S,2006-08-31,0.0294059551263092,1.017643622200584,0.028896122851653
H8NJCD-S,2006-09-30,0.0460839477897006,1.040545277507303,0.0442882676860519
T67ZN6-S,2006-09-30,0.0238479549889394,1.040545277507303,0.0229187095501205
H8NJCD-S,2006-10-31,0.0484779375642748,1.0733398247322297,0.045165507183495
T67ZN6-S,2006-10-31,0.0236740501035399,1.0733398247322297,0.0220564350246167
H8NJCD-S,2006-11-30,0.0509781151740904,1.0946835443037974,0.0465688147404387
T67ZN6-S,2006-11-30,0.0265666176234726,1.0946835443037974,0.0242687649428115
H8NJCD-S,2006-12-31,0.0520024300712577,1.1031742940603702,0.0471389066544111
T67ZN6-S,2006-12-31,0.0276874724152826,1.1031742940603702,0.0250980036104499
H8NJCD-S,2007-01-31,0.0520754096344697,1.1197663096397277,0.0465056049518264
T67ZN6-S,2007-01-31,0.032257087917025,1.1197663096397277,0.0288069819919867
H8NJCD-S,2007-02-28,0.0521116423392886,1.0977994157740991,0.0474691838877895
T67ZN6-S,2007-02-28,0.0369243925978701,1.0977994157740991,0.0336349173330843
H8NJCD-S,2007-03-31,0.0539228239153151,1.1061343719571568,0.048748890986821
T67ZN6-S,2007-03-31,0.0353770927827325,1.1061343719571568,0.0319826358167837
GRV8B9-S,2007-04-30,0.0196013489091218,1.1551314508276531,0.0169689336179683
H8NJCD-S,2007-04-30,0.0638133845123817,1.1551314508276531,0.055243396296291
T67ZN6-S,2007-04-30,0.0327497680184439,1.1551314508276531,0.0283515508083332
GRV8B9-S,2007-05-31,0.0194408725053079,1.194313534566699,0.0162778633437836
H8NJCD-S,2007-05-31,0.0649076242956436,1.194313534566699,0.0543472232517169
T67ZN6-S,2007-05-31,0.0334704903521955,1.194313534566699,0.0280248773738788
GRV8B9-S,2007-06-30,0.0202265596553791,1.1718013631937685,0.0172610822027474
H8NJCD-S,2007-06-30,0.0702565151499433,1.1718013631937685,0.0599559937005516
T67ZN6-S,2007-06-30,0.0328746770926526,1.1718013631937685,0.0280548206592387
GRV8B9-S,2007-07-31,0.020777187889046,1.135111976630964,0.0183040865718932
H8NJCD-S,2007-07-31,0.0721090104778752,1.135111976630964,0.0635259004947655
T67ZN6-S,2007-07-31,0.0382820604771024,1.135111976630964,0.0337253603743345
GRV8B9-S,2007-08-31,0.021038710592359,1.1496786757546251,0.018299644097121
H8NJCD-S,2007-08-31,0.0716202318947548,1.1496786757546251,0.0622958687545846
T67ZN6-S,2007-08-31,0.0355319437415578,1.1496786757546251,0.0309059778970288
GRV8B9-S,2007-09-30,0.0237057461591745,1.1885491723466408,0.0199451118310658
H8NJCD-S,2007-09-30,0.0758221671022706,1.1885491723466408,0.063793883220304
T67ZN6-S,2007-09-30,0.0382639138803651,1.1885491723466408,0.0321937996093319
GRV8B9-S,2007-10-31,0.0226635568642209,1.2046738072054528,0.0188130236821491
H8NJCD-S,2007-10-31,0.0657504429811096,1.2046738072054528,0.0545794575990943
T67ZN6-S,2007-10-31,0.0305171317331926,1.2046738072054528,0.0253322779582839
GRV8B9-S,2007-11-30,0.0208359526181471,1.1580136319376826,0.0179928388090585
H8NJCD-S,2007-11-30,0.0663192783001695,1.1580136319376826,0.0572698597590762
T67ZN6-S,2007-11-30,0.0189269003970505,1.1580136319376826,0.0163442811682454
GRV8B9-S,2007-12-31,0.02457185297712,1.1389289191820835,0.0215745272275342
H8NJCD-S,2007-12-31,0.0694154506354953,1.1389289191820835,0.0609480095433398
T67ZN6-S,2007-12-31,0.0194900497824661,1.1389289191820835,0.0171126129596066
GRV8B9-S,2008-01-31,0.0200654178763515,1.070068159688413,0.0187515325025597
H8NJCD-S,2008-01-31,0.046253860423818,1.070068159688413,0.0432251534680616
T67ZN6-S,2008-01-31,0.0157300749384883,1.070068159688413,0.0147000682116068
GRV8B9-S,2008-02-29,0.0218753896792622,1.042414800389484,0.0209853022722708
H8NJCD-S,2008-02-29,0.0556201960854705,1.042414800389484,0.053357066749905
T67ZN6-S,2008-02-29,0.0177921332144086,1.042414800389484,0.0170681893692998
GRV8B9-S,2008-03-31,0.0245204073753697,1.028003894839338,0.0238524459863081
H8NJCD-S,2008-03-31,0.0568095240356361,1.028003894839338,0.0552619735400075
T67ZN6-S,2008-03-31,0.0177355763212438,1.028003894839338,0.0172524407838121
GRV8B9-S,2008-04-30,0.0254502087478633,1.0770009737098345,0.0236306274266379
H8NJCD-S,2008-04-30,0.0551462674673469,1.0770009737098345,0.051203544670336
T67ZN6-S,2008-04-30,0.0199458318038524,1.0770009737098345,0.0185197899451725
GRV8B9-S,2008-05-31,0.0240067377103912,1.0932814021421615,0.0219584250343532
