factset_fund_id,investor_name,fsym_id,fsym_regional_id,proper_name,ticker_region,holding_change,report_date,previous_transactions,portfolio_last_reporting_date,ticker_quarter_year,iso_country,year_founded,style,manager_style,turnover_label
04BSWP-E,ODIN Forvaltning AS,BDM03B-S,RDLJGK-R,Munters Group AB,MTRS-SE,-900000.0,2024-02-29,"[{""fsym_id"":""BDM03B-S"",""proper_name"":""Munters Group AB"",""ticker_region"":""MTRS-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""MTRS-SE_1Q2024"",""holding_change"":""6694326""},{""fsym_id"":""BK790F-S"",""proper_name"":""Medistim ASA"",""ticker_region"":""MEDI-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""MEDI-NO_1Q2024"",""holding_change"":""1180000""},{""fsym_id"":""D65TJS-S"",""proper_name"":""DSV A/S"",""ticker_region"":""DSV-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""DSV-DK_1Q2024"",""holding_change"":""443073""},{""fsym_id"":""F6ZB3N-S"",""proper_name"":""NIBE Industrier AB Class B"",""ticker_region"":""NIBE.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NIBE.B-SE_1Q2024"",""holding_change"":""7601728""},{""fsym_id"":""FHGX6D-S"",""proper_name"":""Netcompany Group A/S"",""ticker_region"":""NETC-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NETC-DK_1Q2024"",""holding_change"":""682384""},{""fsym_id"":""FPS578-S"",""proper_name"":""Bouvet ASA"",""ticker_region"":""BOUV-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""BOUV-NO_1Q2024"",""holding_change"":""5807586""},{""fsym_id"":""G5JQXP-S"",""proper_name"":""Protector Forsikring ASA"",""ticker_region"":""PROT-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""PROT-NO_1Q2024"",""holding_change"":""3156885""},{""fsym_id"":""GRV8B9-S"",""proper_name"":""SalMar ASA"",""ticker_region"":""SALM-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SALM-NO_1Q2024"",""holding_change"":""791035""},{""fsym_id"":""H8NJCD-S"",""proper_name"":""Novonesis A/S Class B"",""ticker_region"":""NSIS.B-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NSIS.B-DK_1Q2024"",""holding_change"":""161236""},{""fsym_id"":""HG7F3N-S"",""proper_name"":""Coloplast A/S Class B"",""ticker_region"":""COLO.B-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""COLO.B-DK_1Q2024"",""holding_change"":""188978""},{""fsym_id"":""HRGCH0-S"",""proper_name"":""Vaisala Oyj Class A"",""ticker_region"":""VAIAS-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""VAIAS-FI_1Q2024"",""holding_change"":""944055""},{""fsym_id"":""HVS8RL-S"",""proper_name"":""Ringkjobing Landbobank A/S"",""ticker_region"":""RILBA-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""RILBA-DK_1Q2024"",""holding_change"":""476293""},{""fsym_id"":""HVVYW3-S"",""proper_name"":""Addtech AB Class B"",""ticker_region"":""ADDT.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ADDT.B-SE_1Q2024"",""holding_change"":""4935048""},{""fsym_id"":""HZ3736-S"",""proper_name"":""Huhtamaki Oyj"",""ticker_region"":""HUH1V-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""HUH1V-FI_1Q2024"",""holding_change"":""1563678""},{""fsym_id"":""JBFTP5-S"",""proper_name"":""Securitas AB Class B"",""ticker_region"":""SECU.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SECU.B-SE_1Q2024"",""holding_change"":""6506227""},{""fsym_id"":""JT6S2Y-S"",""proper_name"":""Novo Nordisk A/S Class B"",""ticker_region"":""NOVO.B-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NOVO.B-DK_1Q2024"",""holding_change"":""1615726""},{""fsym_id"":""JWNJL1-S"",""proper_name"":""SP Group A/S"",""ticker_region"":""SPG-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SPG-DK_1Q2024"",""holding_change"":""1159307""},{""fsym_id"":""JYTW07-S"",""proper_name"":""Indutrade AB"",""ticker_region"":""INDT-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""INDT-SE_1Q2024"",""holding_change"":""2684955""},{""fsym_id"":""KB4GP8-S"",""proper_name"":""Beijer Ref AB Class B"",""ticker_region"":""BEIJ.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""BEIJ.B-SE_1Q2024"",""holding_change"":""5386367""},{""fsym_id"":""KQVN3V-S"",""proper_name"":""Dometic Group AB"",""ticker_region"":""DOM-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""DOM-SE_1Q2024"",""holding_change"":""4040837""},{""fsym_id"":""M0JBS7-S"",""proper_name"":""Embla Medical hf"",""ticker_region"":""EMBLA-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""EMBLA-DK_1Q2024"",""holding_change"":""4975000""},{""fsym_id"":""MF04H7-S"",""proper_name"":""NCC AB Class B"",""ticker_region"":""NCC.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NCC.B-SE_1Q2024"",""holding_change"":""2917681""},{""fsym_id"":""MXWQZJ-S"",""proper_name"":""Axfood AB"",""ticker_region"":""AXFO-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""AXFO-SE_1Q2024"",""holding_change"":""1680602""},{""fsym_id"":""NDKP93-S"",""proper_name"":""Valmet Corp"",""ticker_region"":""VALMT-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""VALMT-FI_1Q2024"",""holding_change"":""1519551""},{""fsym_id"":""P5K1F3-S"",""proper_name"":""Tryg A/S"",""ticker_region"":""TRYG-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""TRYG-DK_1Q2024"",""holding_change"":""2350833""},{""fsym_id"":""Q1S256-S"",""proper_name"":""Neste Corporation"",""ticker_region"":""NESTE-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NESTE-FI_1Q2024"",""holding_change"":""984557""},{""fsym_id"":""Q3CJ37-S"",""proper_name"":""Thule Group AB"",""ticker_region"":""THULE-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""THULE-SE_1Q2024"",""holding_change"":""1722024""},{""fsym_id"":""Q8JLSV-S"",""proper_name"":""Atea ASA"",""ticker_region"":""ATEA-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ATEA-NO_1Q2024"",""holding_change"":""3656029""},{""fsym_id"":""Q9RF9Q-S"",""proper_name"":""Instalco AB"",""ticker_region"":""INSTAL-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""INSTAL-SE_1Q2024"",""holding_change"":""11755515""},{""fsym_id"":""QBTYWT-S"",""proper_name"":""Sweco AB Class B"",""ticker_region"":""SWEC.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SWEC.B-SE_1Q2024"",""holding_change"":""3609849""},{""fsym_id"":""QKGSFZ-S"",""proper_name"":""Atlas Copco AB Class B"",""ticker_region"":""ATCO.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ATCO.B-SE_1Q2024"",""holding_change"":""6061760""},{""fsym_id"":""R6KCBR-S"",""proper_name"":""XXL ASA"",""ticker_region"":""XXL-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""XXL-NO_1Q2024"",""holding_change"":""882616""},{""fsym_id"":""RYQM2P-S"",""proper_name"":""Essity AB Class B"",""ticker_region"":""ESSITY.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ESSITY.B-SE_1Q2024"",""holding_change"":""1611274""},{""fsym_id"":""T43ZS8-S"",""proper_name"":""Olvi Oyj Class A"",""ticker_region"":""OLVAS-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""OLVAS-FI_1Q2024"",""holding_change"":""701878""},{""fsym_id"":""T67ZN6-S"",""proper_name"":""Mowi ASA"",""ticker_region"":""MOWI-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""MOWI-NO_1Q2024"",""holding_change"":""101650""},{""fsym_id"":""TYKJBY-S"",""proper_name"":""AddLife AB Class B"",""ticker_region"":""ALIF.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ALIF.B-SE_1Q2024"",""holding_change"":""4930008""},{""fsym_id"":""V3MXX0-S"",""proper_name"":""Hexagon AB Class B"",""ticker_region"":""HEXA.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""HEXA.B-SE_1Q2024"",""holding_change"":""6560267""},{""fsym_id"":""W13Z1Q-S"",""proper_name"":""ASSA ABLOY AB Class B"",""ticker_region"":""ASSA.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ASSA.B-SE_1Q2024"",""holding_change"":""1766529""},{""fsym_id"":""W5Q343-S"",""proper_name"":""Schouw & Co"",""ticker_region"":""SCHO-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SCHO-DK_1Q2024"",""holding_change"":""440776""}]","[{""fsym_id"":""FPS578-S"",""proper_name"":""Bouvet ASA"",""ticker_region"":""BOUV-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""BOUV-NO_1Q2024""},{""fsym_id"":""GRV8B9-S"",""proper_name"":""SalMar ASA"",""ticker_region"":""SALM-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SALM-NO_1Q2024""},{""fsym_id"":""JBFTP5-S"",""proper_name"":""Securitas AB Class B"",""ticker_region"":""SECU.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SECU.B-SE_1Q2024""},{""fsym_id"":""R6KCBR-S"",""proper_name"":""XXL ASA"",""ticker_region"":""XXL-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""XXL-NO_1Q2024""},{""fsym_id"":""HRGCH0-S"",""proper_name"":""Vaisala Oyj Class A"",""ticker_region"":""VAIAS-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""VAIAS-FI_1Q2024""},{""fsym_id"":""F6ZB3N-S"",""proper_name"":""NIBE Industrier AB Class B"",""ticker_region"":""NIBE.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NIBE.B-SE_1Q2024""},{""fsym_id"":""M0JBS7-S"",""proper_name"":""Embla Medical hf"",""ticker_region"":""EMBLA-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""EMBLA-DK_1Q2024""},{""fsym_id"":""P5K1F3-S"",""proper_name"":""Tryg A/S"",""ticker_region"":""TRYG-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""TRYG-DK_1Q2024""},{""fsym_id"":""Q8JLSV-S"",""proper_name"":""Atea ASA"",""ticker_region"":""ATEA-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ATEA-NO_1Q2024""},{""fsym_id"":""Q1S256-S"",""proper_name"":""Neste Corporation"",""ticker_region"":""NESTE-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NESTE-FI_1Q2024""},{""fsym_id"":""KB4GP8-S"",""proper_name"":""Beijer Ref AB Class B"",""ticker_region"":""BEIJ.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""BEIJ.B-SE_1Q2024""},{""fsym_id"":""KQVN3V-S"",""proper_name"":""Dometic Group AB"",""ticker_region"":""DOM-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""DOM-SE_1Q2024""},{""fsym_id"":""RYQM2P-S"",""proper_name"":""Essity AB Class B"",""ticker_region"":""ESSITY.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ESSITY.B-SE_1Q2024""},{""fsym_id"":""NDKP93-S"",""proper_name"":""Valmet Corp"",""ticker_region"":""VALMT-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""VALMT-FI_1Q2024""},{""fsym_id"":""QBTYWT-S"",""proper_name"":""Sweco AB Class B"",""ticker_region"":""SWEC.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SWEC.B-SE_1Q2024""},{""fsym_id"":""JT6S2Y-S"",""proper_name"":""Novo Nordisk A/S Class B"",""ticker_region"":""NOVO.B-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NOVO.B-DK_1Q2024""},{""fsym_id"":""MXWQZJ-S"",""proper_name"":""Axfood AB"",""ticker_region"":""AXFO-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""AXFO-SE_1Q2024""},{""fsym_id"":""JWNJL1-S"",""proper_name"":""SP Group A/S"",""ticker_region"":""SPG-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SPG-DK_1Q2024""},{""fsym_id"":""Q3CJ37-S"",""proper_name"":""Thule Group AB"",""ticker_region"":""THULE-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""THULE-SE_1Q2024""},{""fsym_id"":""T67ZN6-S"",""proper_name"":""Mowi ASA"",""ticker_region"":""MOWI-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""MOWI-NO_1Q2024""},{""fsym_id"":""MF04H7-S"",""proper_name"":""NCC AB Class B"",""ticker_region"":""NCC.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NCC.B-SE_1Q2024""},{""fsym_id"":""BDM03B-S"",""proper_name"":""Munters Group AB"",""ticker_region"":""MTRS-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""MTRS-SE_1Q2024""},{""fsym_id"":""FHGX6D-S"",""proper_name"":""Netcompany Group A/S"",""ticker_region"":""NETC-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NETC-DK_1Q2024""},{""fsym_id"":""D65TJS-S"",""proper_name"":""DSV A/S"",""ticker_region"":""DSV-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""DSV-DK_1Q2024""},{""fsym_id"":""G5JQXP-S"",""proper_name"":""Protector Forsikring ASA"",""ticker_region"":""PROT-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""PROT-NO_1Q2024""},{""fsym_id"":""V3MXX0-S"",""proper_name"":""Hexagon AB Class B"",""ticker_region"":""HEXA.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""HEXA.B-SE_1Q2024""},{""fsym_id"":""HVVYW3-S"",""proper_name"":""Addtech AB Class B"",""ticker_region"":""ADDT.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ADDT.B-SE_1Q2024""},{""fsym_id"":""T43ZS8-S"",""proper_name"":""Olvi Oyj Class A"",""ticker_region"":""OLVAS-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""OLVAS-FI_1Q2024""},{""fsym_id"":""HVS8RL-S"",""proper_name"":""Ringkjobing Landbobank A/S"",""ticker_region"":""RILBA-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""RILBA-DK_1Q2024""},{""fsym_id"":""TYKJBY-S"",""proper_name"":""AddLife AB Class B"",""ticker_region"":""ALIF.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ALIF.B-SE_1Q2024""},{""fsym_id"":""Q9RF9Q-S"",""proper_name"":""Instalco AB"",""ticker_region"":""INSTAL-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""INSTAL-SE_1Q2024""},{""fsym_id"":""HZ3736-S"",""proper_name"":""Huhtamaki Oyj"",""ticker_region"":""HUH1V-FI"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""HUH1V-FI_1Q2024""},{""fsym_id"":""W13Z1Q-S"",""proper_name"":""ASSA ABLOY AB Class B"",""ticker_region"":""ASSA.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ASSA.B-SE_1Q2024""},{""fsym_id"":""HG7F3N-S"",""proper_name"":""Coloplast A/S Class B"",""ticker_region"":""COLO.B-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""COLO.B-DK_1Q2024""},{""fsym_id"":""W5Q343-S"",""proper_name"":""Schouw & Co"",""ticker_region"":""SCHO-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""SCHO-DK_1Q2024""},{""fsym_id"":""QKGSFZ-S"",""proper_name"":""Atlas Copco AB Class B"",""ticker_region"":""ATCO.B-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""ATCO.B-SE_1Q2024""},{""fsym_id"":""H8NJCD-S"",""proper_name"":""Novonesis A/S Class B"",""ticker_region"":""NSIS.B-DK"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""NSIS.B-DK_1Q2024""},{""fsym_id"":""BK790F-S"",""proper_name"":""Medistim ASA"",""ticker_region"":""MEDI-NO"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""MEDI-NO_1Q2024""},{""fsym_id"":""JYTW07-S"",""proper_name"":""Indutrade AB"",""ticker_region"":""INDT-SE"",""report_date"":""2024-01-31"",""ticker_quarter_year"":""INDT-SE_1Q2024""}]",MTRS-SE_1Q2024,SE,2010,Aggressive Growth,Generalist,Very Low
